SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
538987,TALBROSENG  ,X ,Q,375.00,380.00,350.00,367.35,367.00,366.95,54,1918,704186.00,
538992,SAPL        ,X ,Q,155.00,169.00,155.00,161.90,161.90,162.50,11,241,38263.00,
538993,PUROHITCON  ,XT,Q,6.55,7.23,6.55,6.55,6.55,6.89,13,2561,17415.00,
539006,PTCIL       ,XT,Q,569.90,588.00,560.00,585.75,587.75,560.05,18,783,447273.00,
539007,PINCONLIFE  ,X ,Q,15.20,15.20,15.20,15.20,15.20,15.50,69,25754,391460.00,
539014,KALPACOMME  ,X ,Q,17.60,17.70,17.60,17.70,17.70,17.40,1127,427640,7564002.00,
539015,ORTEL       ,B ,Q,33.30,33.90,32.05,32.55,32.55,33.50,51,7460,243575.00,
539017,ASHFL       ,B ,Q,115.00,116.00,115.00,115.00,116.00,112.70,3,46,5291.00,
539018,BEEKAY      ,X ,Q,480.10,508.00,476.00,489.10,480.05,503.95,42,3858,1892466.00,
539031,SETFBSE100  ,B ,Q,113.97,114.00,113.97,113.98,114.00,113.49,2,600,68385.00,
539040,TTIL        ,X ,Q,6.75,8.42,6.75,8.20,8.20,7.80,13,1622,11980.00,
539043,BKMINDST    ,B ,Q,37.50,38.25,37.10,37.55,37.55,38.70,24,4085,153857.00,
539044,MANAKSTELTD ,T ,Q,39.85,42.00,39.85,41.20,41.50,41.90,71,9871,401186.00,
539045,MNKALCOLTD  ,B ,Q,17.29,17.29,16.43,16.43,16.43,17.29,61,13775,227942.00,
539046,MNKCMILTD   ,B ,Q,21.00,21.50,19.90,20.80,21.50,21.70,332,66623,1364119.00,
539056,ADLABS      ,T ,Q,66.00,66.95,65.45,65.70,65.60,63.90,173,19533,1291721.00,
539083,INOXWIND    ,A ,Q,137.00,137.00,134.95,135.55,135.55,135.45,431,25675,3497326.00,
539097,YOGYA       ,M ,Q,10.80,10.80,10.80,10.80,10.80,11.76,1,8000,86400.00,
539099,ATHCON      ,M ,Q,51.00,64.80,48.05,64.80,64.80,59.80,5,12500,654875.00,
539118,VRLLOG      ,B ,Q,407.15,418.00,400.05,406.05,404.00,406.95,202,3484,1416380.00,
539120,BFFL        ,XT,Q,13.60,13.60,13.60,13.60,13.60,14.00,2,554,7534.00,
539122,BODHTREE    ,X ,Q,90.05,94.00,89.25,91.15,92.40,90.80,251,24896,2281897.00,
539123,VBIND       ,X ,Q,104.55,106.80,104.55,106.75,106.80,104.75,84,94068,9978660.00,
539125,LAYLA       ,XT,Q,3.70,3.70,3.70,3.70,3.70,3.77,25,7091,26236.00,
539126,MEP         ,B ,Q,92.50,94.40,91.60,93.00,93.00,92.70,340,59777,5559627.00,
539131,CLLIMITED   ,X ,Q,61.50,63.50,51.00,62.70,62.70,59.00,186,44077,2542643.00,
539132,VEGETABLE   ,X ,Q,3.65,3.78,3.45,3.76,3.76,3.63,35,31217,114062.00,
539141,UFO         ,B ,Q,491.00,491.50,477.40,481.55,481.60,489.45,298,3593,1736669.00,
539143,SBCL        ,X ,Q,61.80,63.60,61.60,63.35,63.60,62.60,97,40076,2513323.00,
539148,SHIVALIK    ,XT,Q,760.00,788.90,750.00,775.15,775.15,752.00,83,5691,4400678.00,
539149,ICSL        ,XT,Q,6.02,6.02,6.02,6.02,6.02,5.74,9,3580,21551.00,
539150,PNCINFRA    ,B ,Q,191.00,193.90,187.25,191.40,192.80,192.00,269,9694,1846325.00,
539151,ARFIN       ,X ,Q,470.00,480.00,468.00,473.75,475.00,468.35,23,662,313090.00,
539168,SPISYS      ,Z ,Q,7.70,7.70,7.59,7.59,7.59,7.47,3,30,230.00,
539169,FUNNY       ,B ,Q,8.31,8.40,8.31,8.33,8.31,8.25,120,147398,1231335.00,
539175,INDRAIND    ,X ,Q,30.85,30.85,30.85,30.85,30.85,29.40,7,1620,49977.00,
539176,HAWAENG     ,XT,Q,74.00,80.00,73.95,73.95,73.95,77.80,37,4278,332848.00,
539177,AIIL        ,X ,Q,62.00,68.20,57.70,59.55,59.00,63.70,30,5096,328076.00,
539195,POEL        ,X ,Q,76.00,80.75,76.00,77.55,78.10,78.90,33,2159,169958.00,
539196,AEL         ,X ,Q,56.50,56.90,50.10,51.75,52.90,54.00,184,8681,468842.00,
539200,NOBPOL      ,XT,Q,0.46,0.46,0.46,0.46,0.46,0.46,3,700,322.00,
539207,MANPASAND   ,B ,Q,433.00,441.65,419.10,422.10,422.10,429.25,684,208294,88486568.00,
539216,JUNCTION    ,M ,Q,42.00,42.00,41.00,41.00,41.00,41.05,3,12000,496000.00,
539217,SRESTHA     ,XT,Q,12.27,12.27,12.27,12.27,12.27,11.69,49,10149,124528.00,
539219,MUL         ,XT,Q,184.00,184.00,168.00,173.00,173.00,175.30,15,795,141518.00,
539220,MISHKA      ,B ,Q,27.00,27.00,27.00,27.00,27.00,27.50,1,50,1350.00,
539223,AMBITION    ,M ,Q,42.20,43.20,42.10,42.10,42.10,43.15,5,15000,638100.00,
539225,JIYAECO     ,M ,Q,100.00,100.00,98.00,98.00,98.00,98.65,21,82800,8143020.00,
539226,RUDRA       ,B ,Q,217.00,217.00,216.00,216.90,216.90,217.00,4,4000,866400.00,
539227,LOYAL       ,M ,Q,59.20,59.20,54.50,56.00,56.00,56.50,12,36000,2093700.00,
539228,GGPL        ,B ,Q,200.50,200.50,191.00,196.20,196.95,191.45,447,127285,25113794.00,
539229,MRSS        ,M ,Q,300.30,309.40,300.00,300.00,300.00,300.50,5,6000,1815240.00,
539251,BALKRISHNA  ,T ,Q,90.00,91.50,88.15,88.95,88.95,92.75,50,5338,477584.00,
539252,SCFL        ,T ,Q,12.64,13.40,12.64,12.69,12.64,13.30,69,56925,726025.00,
539254,ADANITRANS  ,A ,Q,227.00,232.40,222.05,227.85,227.40,228.45,1922,123482,28102564.00,
539255,STARDELTA   ,X ,Q,141.80,153.70,141.80,145.95,143.00,150.00,13,3084,446687.00,
539268,SYNGENE     ,A ,Q,592.15,618.00,591.30,612.85,612.85,591.60,2130,37310,22578709.00,
539273,PECOS       ,M ,Q,72.00,72.00,71.00,71.00,71.00,68.00,2,2000,143000.00,
539274,BLFL        ,XT,Q,9.54,10.54,9.54,9.94,10.54,10.04,132,192891,1872170.00,
539275,MSL         ,M ,Q,119.00,119.00,119.00,119.00,119.00,118.00,1,1500,178500.00,
539276,KAYA        ,B ,Q,1099.95,1107.00,1057.25,1095.15,1080.00,1076.90,490,60741,65728052.00,
539278,SYMBIOX     ,XT,Q,1.94,1.99,1.85,1.96,1.96,1.94,85,128174,241765.00,
539287,ORTINLAABS  ,T ,Q,25.45,25.45,23.30,23.50,23.50,24.50,59,20245,478065.00,
539289,MJCO        ,B ,Q,510.65,537.65,503.80,530.50,530.50,510.55,799,19606,10267596.00,
539290,BINDALAGRO  ,B ,Q,37.40,38.00,35.50,36.80,36.85,37.10,98,25842,951577.00,
539291,OZONEWORLD  ,X ,Q,37.30,37.30,35.50,35.50,35.50,37.35,16,1700,63012.00,
539301,ARVSMART    ,B ,Q,198.10,207.90,198.10,204.25,204.25,200.80,431,16422,3341984.00,
539302,POWERMECH   ,B ,Q,885.00,885.00,859.10,869.80,868.10,872.70,280,3904,3404417.00,
539309,RAMASTEEL   ,T ,Q,275.00,276.50,257.00,260.10,264.50,265.80,63,5250,1405790.00,
539310,OYEEEE      ,M ,Q,24.63,24.63,24.63,24.63,24.63,24.15,10,30000,738900.00,
539312,UTISENSETF  ,B ,Q,361.00,365.00,360.05,362.28,364.50,360.27,12,115,41710.00,
539313,UTINIFTETF  ,B ,Q,1096.00,1096.00,1096.00,1096.00,1096.00,1095.00,1,10,10960.00,
539314,UNIAUTO     ,M ,Q,58.25,58.25,58.25,58.25,58.25,58.00,1,2000,116500.00,
539331,VETO        ,B ,Q,241.00,244.50,228.40,235.10,236.85,237.15,512,45387,10621211.00,
539332,NAVKARCORP  ,A ,Q,200.25,201.60,196.00,199.10,199.10,195.75,830,56854,11289419.00,
539333,PENPEBS     ,B ,Q,105.00,108.95,103.15,105.80,106.00,104.60,204,16055,1701992.00,
539334,SHREEPUSHK  ,B ,Q,297.10,309.50,294.05,300.10,296.30,295.70,851,41364,12405268.00,
539336,GUJGAS      ,A ,Q,870.00,876.90,854.00,866.20,870.00,876.70,322,3215,2785229.00,
539346,SADBHIN     ,B ,Q,142.15,148.00,142.00,147.35,147.35,142.00,280,28293,4124769.00,
539351,PRABHAT     ,B ,Q,218.70,218.70,208.00,213.30,217.00,212.65,429,22179,4697061.00,
539354,POLYSPIN    ,XT,Q,118.50,118.50,111.10,117.85,117.85,115.80,9,1124,125970.00,
539359,PRITIKAUTO  ,XT,Q,147.00,147.00,134.10,138.40,140.00,140.85,133,59634,8177061.00,
539363,SKC         ,M ,Q,151.50,153.35,145.90,152.50,153.35,148.35,22,22000,3316300.00,
539384,KRISHNACAP  ,XT,Q,6.72,6.72,6.72,6.72,6.72,7.07,1,1000,6720.00,
539391,ACME        ,X ,Q,28.40,28.50,26.35,27.50,27.95,27.35,16,1623,44366.00,
539392,SANGFROID   ,Z ,Q,1.01,1.01,0.96,0.97,0.99,1.01,13,8773,8814.00,
539399,BELLACASA   ,M ,Q,247.00,247.00,245.00,245.50,245.50,258.00,3,3000,737500.00,
539400,MALLCOM     ,X ,Q,317.00,317.00,292.20,300.95,300.95,325.00,28,442,135488.00,
539403,ARAMBHAN    ,M ,Q,65.00,65.00,65.00,65.00,65.00,70.00,1,5000,325000.00,
539404,SATIN       ,B ,Q,501.25,507.50,493.65,501.85,501.00,500.95,401,11561,5803206.00,
539407,GENCON      ,X ,Q,185.50,186.50,185.00,186.05,186.50,184.55,134,28706,5327619.00,
539408,KUBERJI     ,XT,Q,6.64,6.94,6.31,6.81,6.50,6.64,9,3025,20557.00,
539410,SIENERGY    ,X ,Q,9.14,9.14,8.81,9.00,8.99,8.96,54,21742,196108.00,
539434,BRIPORT     ,X ,Q,6.62,6.62,6.62,6.62,6.62,6.60,1,3,19.00,
539436,COFFEEDAY   ,B ,Q,337.20,355.85,337.00,348.95,348.95,337.15,1602,56885,19817091.00,
539437,IDFCBANK    ,A ,Q,58.80,59.55,57.20,58.60,58.60,58.20,6463,2715019,158790750.00,
539447,BEARDSELL   ,B ,Q,67.00,67.00,65.50,65.50,65.50,65.20,3,442,29351.00,
539448,INDIGO      ,A ,Q,1177.40,1214.95,1177.40,1208.60,1208.60,1186.70,517,10906,13038938.00,
539450,SHK         ,B ,Q,293.90,311.75,289.00,305.60,305.60,291.00,2741,127774,38722955.00,
539455,DASL        ,XT,Q,25.00,25.00,23.75,25.00,25.00,25.00,3,115,2750.00,
539470,SHREEGANES  ,X ,Q,276.80,290.00,263.00,281.00,288.00,276.80,35,1154,317619.00,
539479,GTV         ,X ,Q,25.00,25.50,24.95,25.50,25.50,26.25,14,14820,370113.00,
539487,LICNETFSEN  ,B ,Q,356.60,356.60,356.60,356.60,356.60,356.65,1,30,10698.00,
539516,HDFCNIFETF  ,B ,Q,1109.10,1120.00,1109.10,1120.00,1120.00,1101.00,3,4,4458.00,
539518,UDAYJEW     ,XT,Q,39.05,39.70,39.05,39.05,39.05,39.80,10,1943,75926.00,
539520,SHAILJA     ,XT,Q,12.70,12.70,12.70,12.70,12.70,12.60,33,1000,12700.00,
539522,GROVY       ,XT,Q,32.00,32.00,32.00,32.00,32.00,30.55,1,1,32.00,
539523,ALKEM       ,A ,Q,2232.20,2259.00,2159.00,2208.75,2206.00,2246.05,501,3198,7151016.00,
539524,LALPATHLAB  ,A ,Q,909.00,909.00,891.55,900.10,895.00,901.50,98,1019,919288.00,
539525,NAVKETAN    ,X ,Q,0.78,0.78,0.78,0.78,0.78,0.82,4,1420,1107.00,
539528,AAYUSH      ,X ,Q,59.05,61.95,59.00,61.95,61.95,59.00,43,2603,159693.00,
539542,LUXIND      ,B ,Q,1509.00,1530.50,1502.05,1519.90,1528.00,1505.90,91,6295,9560130.00,
539544,ABHIINFRA   ,XT,Q,4.46,4.64,4.20,4.53,4.60,4.42,29,70080,299399.00,
539551,NH          ,B ,Q,290.20,295.00,287.00,288.80,289.00,290.20,67,1579,457666.00,
539570,OFSTECH     ,M ,Q,20.60,20.60,20.60,20.60,20.60,22.00,1,6000,123600.00,
539593,SHIVA       ,SS,Q,1.35,1.35,1.35,1.35,1.35,1.35,2,105,141.00,
539595,NATECO      ,X ,Q,86.70,86.90,85.60,86.80,86.90,86.60,458,97421,8429634.00,
539597,JSLHISAR    ,B ,Q,207.65,210.65,202.05,208.20,208.20,205.50,666,66687,13854062.00,
539636,PRECAM      ,B ,Q,126.00,126.90,122.15,124.10,124.15,123.90,167,9379,1163866.00,
539658,TEAMLEASE   ,B ,Q,2162.10,2349.90,2162.10,2302.00,2302.00,2363.15,175,993,2245514.00,
539659,VIDLI       ,M ,Q,109.40,109.40,109.40,109.40,109.40,106.30,1,1000,109400.00,
539660,SAHYOGMULT  ,XT,Q,4.18,4.18,4.18,4.18,4.18,4.40,1,100,418.00,
539678,QUICKHEAL   ,B ,Q,346.20,356.50,343.10,352.80,352.80,346.65,3354,200968,70580746.00,
539679,KAPILRAJ    ,X ,Q,25.00,32.00,25.00,30.05,30.05,30.70,23,2129,64017.00,
539686,KPEL        ,M ,Q,248.00,250.00,248.00,250.00,250.00,248.00,4,3125,779375.00,
539692,IFINSER     ,XT,Q,47.00,47.00,42.70,42.70,42.70,44.90,2,12,529.00,
539693,ALORA       ,X ,Q,4.97,4.97,4.97,4.97,4.97,5.07,23,9386,46648.00,
539697,AIRL        ,X ,Q,4.00,4.00,4.00,4.00,4.00,4.00,1,10,40.00,
539724,HYPERSOFT   ,X ,Q,8.50,8.75,8.27,8.75,8.75,8.34,28,1506,12921.00,
539725,GOKULAGRO   ,T ,Q,26.80,27.30,25.85,26.40,26.35,26.75,66,14215,377771.00,
539742,SIMBHALS    ,B ,Q,22.85,23.70,22.85,23.25,23.05,23.00,61,7894,185534.00,
539767,MNIL        ,XT,Q,41.20,41.20,41.20,41.20,41.20,43.35,2,61,2513.00,
539770,DARJEELING  ,XT,Q,12.90,12.90,12.90,12.90,12.90,12.85,1,350,4515.00,
539773,ADVIKCA     ,X ,Q,4.40,4.40,3.20,4.01,4.00,3.90,40,10316,39707.00,
539785,PDMJEPAPER  ,B ,Q,28.85,29.60,27.90,28.00,28.00,28.50,181,22826,645634.00,
539787,HCG         ,B ,Q,294.00,305.00,291.00,299.05,299.05,278.75,681,14613,4350211.00,
539798,UMIYA       ,M ,Q,111.00,111.00,111.00,111.00,111.00,105.10,1,1250,138750.00,
539799,BHARATWIRE  ,B ,Q,137.15,140.50,135.40,136.65,136.65,136.05,630,63490,8752327.00,
539807,INFIBEAM    ,A ,Q,142.85,144.70,141.60,143.70,143.70,142.60,1639,741489,106147489.00,
539839,FRANKLIN    ,M ,Q,47.30,48.10,47.30,48.00,48.00,47.15,3,24000,1147200.00,
539842,SYSCO       ,M ,Q,66.00,66.00,63.00,63.00,63.00,62.00,3,7500,483750.00,
539844,EQUITAS     ,A ,Q,151.00,155.75,150.15,154.95,154.95,151.00,1641,242738,37120660.00,
539861,SKIL        ,T ,Q,50.05,53.75,50.05,53.10,52.05,52.55,90,30757,1604011.00,
539871,THYROCARE   ,B ,Q,697.05,708.05,695.00,701.70,702.50,699.70,80,1180,827430.00,
539872,BAJAJHCARE  ,M ,Q,380.00,380.00,380.00,380.00,380.00,379.65,2,2000,760000.00,
539874,UJJIVAN     ,A ,Q,396.00,409.50,390.65,408.00,408.00,394.95,1926,180380,72436320.00,
539876,CROMPTON    ,A ,Q,266.30,271.30,258.00,262.55,265.80,266.05,414,16633,4368719.00,
539883,PILANIINVS  ,T ,Q,3088.00,3089.95,3010.00,3079.05,3083.00,3041.65,28,96,293081.00,
539889,PARAGMILK   ,A ,Q,276.80,277.75,269.35,274.90,274.90,274.85,629,97887,26935454.00,
539910,KOCL        ,ST,Q,0.90,0.90,0.90,0.90,0.90,0.91,3,10000,9000.00,
539917,NAGARFERT   ,B ,Q,23.45,23.95,23.00,23.50,23.50,23.05,793,297016,6973751.00,
539921,SEIL        ,M ,Q,153.00,160.00,153.00,155.00,155.00,150.00,18,35200,5514040.00,
539939,YASHCHEM    ,M ,Q,127.10,132.50,126.05,129.70,129.10,126.95,28,42000,5442225.00,
539940,MAXVIL      ,B ,Q,85.75,87.55,85.10,86.55,86.55,84.80,336,31965,2746449.00,
539944,RXXX1SR2G   ,F ,Q,10.30,10.30,10.15,10.15,10.15,10.30,2,1200,12210.00,
539945,NV20IWIN    ,B ,Q,50.00,50.21,50.00,50.11,50.21,49.86,2,2,100.00,
539956,TAALENT     ,X ,Q,158.25,167.95,158.25,164.30,164.30,165.10,17,13282,2108419.00,
539957,MGL         ,A ,Q,1052.95,1053.05,1026.00,1045.60,1045.60,1052.25,1096,20790,21533940.00,
539962,QFSL        ,ST,Q,0.30,0.30,0.30,0.30,0.30,0.30,13,21586,6475.00,
539978,QUESS       ,B ,Q,1037.00,1065.05,1026.70,1050.00,1045.00,1047.70,1392,9055,9433245.00,
539979,DIGJAMLTD   ,T ,Q,14.70,14.70,13.80,14.15,14.15,14.40,230,122191,1722722.00,
539980,MIDCAPIWIN  ,B ,Q,77.00,77.00,76.26,76.26,76.26,77.69,5,232,17826.00,
539981,MAXINDIA    ,A ,Q,116.40,120.15,115.60,117.45,116.70,119.20,312,49932,5929336.00,
539982,ASYL        ,M ,Q,19.20,21.00,19.20,21.00,21.00,21.50,4,23000,457700.00,
539984,HUIL        ,ST,Q,1469.50,1469.50,1469.50,1469.50,1469.50,1425.00,1,5,7347.00,
539985,TITAANIUM   ,M ,Q,13.10,13.40,13.10,13.40,13.40,15.30,2,16000,212000.00,
539992,LLOYDSTEEL  ,T ,Q,3.49,3.49,3.49,3.49,3.49,3.67,119,99582,347541.00,
539997,KPL         ,MT,Q,62.50,63.85,62.50,63.85,63.85,63.65,9,51000,3247200.00,
540005,LTI         ,A ,Q,1106.40,1127.00,1090.50,1119.00,1119.00,1089.85,582,6139,6829097.00,
540006,BULL        ,X ,Q,38.10,40.00,38.10,40.00,40.00,38.10,4,580,23102.00,
540023,MIENT       ,X ,Q,51.60,52.50,47.05,51.15,51.15,50.30,242,83785,4202795.00,
540024,ASHARI      ,X ,Q,43.00,43.50,42.60,43.50,42.60,42.60,245,157943,6840667.00,
540025,ADVENZYMES  ,A ,Q,296.00,296.00,285.65,289.80,290.00,293.60,1055,50591,14669071.00,
540027,PTIL        ,M ,Q,238.40,245.00,230.15,243.75,242.50,237.90,35,81000,19482750.00,
540047,DBL         ,A ,Q,936.95,965.00,935.55,943.95,943.95,936.95,807,21495,20337414.00,
540048,SPAL        ,B ,Q,398.55,405.00,393.50,400.00,400.00,398.55,52,1213,484673.00,
540061,BIGBLOC     ,B ,Q,137.05,137.70,134.30,136.60,137.00,138.05,153,31931,4354098.00,
540063,ECS         ,ST,Q,9.64,9.64,9.64,9.64,9.64,9.64,13,2851,27483.00,
540064,FRETAIL     ,A ,Q,528.75,533.25,517.40,530.60,533.00,529.05,1284,14669,7743998.00,
540065,RBLBANK     ,A ,Q,534.00,534.95,519.30,524.65,524.65,525.35,1724,551969,291058713.00,
540071,CAMSONSEEDS ,XT,Q,28.00,29.50,27.50,29.05,29.05,28.90,145,61486,1720479.00,
540072,SHIVAEXPO   ,M ,Q,24.00,24.00,23.00,23.00,23.00,24.00,4,40000,936000.00,
540073,BLS         ,B ,Q,235.25,237.20,229.15,234.00,234.00,235.05,1553,76909,17981874.00,
540080,NARAYANI    ,M ,Q,37.50,37.50,37.50,37.50,37.50,38.50,1,4000,150000.00,
540081,GOVNOW      ,T ,Q,18.24,18.24,18.24,18.24,18.24,19.19,3,1055,19243.00,
540082,RSTL        ,M ,Q,40.00,43.95,39.00,43.95,43.95,40.25,4,12000,485850.00,
540083,TVVISION    ,T ,Q,24.70,24.70,24.70,24.70,24.70,26.00,20,3253,80349.00,
540108,TAHL        ,X ,Q,13.90,14.45,13.25,13.50,13.25,13.90,31,12600,175414.00,
540115,LTTS        ,A ,Q,990.05,1003.00,976.00,993.90,993.90,989.35,249,2090,2064541.00,
540124,GNA         ,B ,Q,450.00,459.70,448.95,457.40,457.40,446.05,1516,53553,24381933.00,
540125,RADHIKAJWE  ,M ,Q,41.00,42.00,40.00,41.55,42.00,41.30,8,12800,526640.00,
540133,ICICIPRULI  ,B ,Q,412.00,437.15,409.00,429.45,429.45,411.50,8205,823017,351610935.00,
540134,IISL        ,XT,Q,15.00,16.05,15.00,15.95,15.90,15.36,41,22505,356051.00,
540135,ARCFIN      ,XT,Q,3.66,3.84,3.66,3.84,3.84,3.66,10,1837,6874.00,
540136,HPL         ,B ,Q,150.25,151.90,146.85,151.05,150.10,149.80,234,12369,1845740.00,
540143,SAGARSOFT   ,X ,Q,79.60,79.60,73.35,75.95,75.95,74.40,36,2733,206143.00,
540144,DRA         ,M ,Q,35.10,37.00,35.05,36.50,37.00,37.20,4,10000,357875.00,
540146,ACML        ,M ,Q,200.00,200.00,189.05,189.05,189.05,199.00,3,6000,1162100.00,
540153,ENDURANCE   ,B ,Q,1270.15,1290.00,1248.00,1276.75,1285.00,1265.30,527,3917,4973612.00,
540154,IDFSENSEXE  ,B ,Q,350.00,363.15,350.00,356.47,355.80,343.50,3,12,4271.00,
540173,PNBHOUSING  ,A ,Q,1295.30,1313.35,1285.60,1303.35,1303.35,1297.05,502,7474,9707475.00,
540175,REGENCY     ,X ,Q,34.00,35.00,33.35,34.30,35.00,33.80,68,16453,556411.00,
540180,VBL         ,B ,Q,639.10,684.95,626.80,676.00,683.90,639.10,1389,25705,17040980.00,
540192,LKPSEC      ,X ,Q,24.00,24.00,22.50,23.40,23.40,23.20,103,13453,309298.00,
540203,SFL         ,B ,Q,1550.35,1595.05,1550.35,1584.95,1585.00,1591.70,29,201,315460.00,
540204,NIDL        ,XT,Q,41.65,41.65,41.65,41.65,41.65,39.70,1,50,2082.00,
540205,AVL         ,M ,Q,129.00,129.00,123.00,123.00,123.00,127.00,2,4000,504000.00,
540210,TMRVL       ,B ,Q,162.15,167.95,160.50,167.30,167.85,162.70,170,9616,1574872.00,
540212,TCIEXP      ,B ,Q,553.00,555.00,540.05,544.20,548.95,549.70,77,949,518795.00,
540222,LAURUSLABS  ,A ,Q,535.50,546.75,534.70,542.70,542.70,537.95,648,15014,8105119.00,
540243,NEWLIGHT    ,XT,Q,22.85,23.15,21.50,22.30,22.90,22.45,49,4258,95512.00,
540252,VOL         ,M ,Q,80.00,80.10,79.00,79.00,79.00,68.00,21,148500,11850600.00,
540259,SHANGAR     ,XT,Q,19.95,19.95,19.00,19.20,19.20,19.00,5,16051,305644.00,
540267,FLORACORP   ,XT,Q,8.00,8.20,7.50,8.15,8.15,7.81,8,10924,82193.00,
540293,PRICOLLTD   ,B ,Q,119.90,122.70,115.55,116.45,116.70,120.15,422,47123,5552034.00,
540311,JITFINFRA   ,T ,Q,47.10,48.45,47.00,48.15,48.20,48.50,58,7964,377315.00,
540336,AXISE2GPG   ,B ,Q,10.00,10.00,10.00,10.00,10.00,10.00,2,9990,99900.00,
540361,DANUBE      ,XT,Q,4.74,4.74,4.74,4.74,4.74,4.98,6,44,208.00,
540366,RADIOCITY   ,B ,Q,411.85,413.20,390.60,399.25,390.60,407.70,149,3126,1252730.00,
540376,DMART       ,A ,Q,1147.95,1154.50,1127.10,1142.85,1142.85,1137.30,1747,41269,47174851.00,
540377,IFL         ,M ,Q,9.10,9.10,9.10,9.10,9.10,9.17,2,12000,109200.00,
540393,SMLT        ,M ,Q,62.60,62.60,59.00,59.00,59.00,65.50,2,4000,243200.00,
540394,JDML        ,MT,Q,42.00,42.00,42.00,42.00,42.00,41.00,1,3000,126000.00,
540395,CHEMCRUX    ,M ,Q,38.30,38.30,38.30,38.30,38.30,38.50,1,4000,153200.00,
540403,CLEDUCATE   ,B ,Q,277.05,284.00,277.00,277.40,277.00,278.35,41,597,166337.00,
540404,PRIME       ,M ,Q,200.10,203.90,197.05,203.60,203.80,204.25,22,24000,4838700.00,
540405,OCEANIC     ,M ,Q,146.25,146.25,146.25,146.25,146.25,153.90,1,1000,146250.00,
540425,SHANKARA    ,B ,Q,1735.20,1741.85,1708.00,1715.70,1715.70,1727.75,701,10716,18428346.00,
540426,RELSTRUCT   ,M ,Q,35.00,35.00,35.00,35.00,35.00,36.50,2,6000,210000.00,
540497,SCHAND      ,B ,Q,490.25,501.00,486.60,489.55,488.05,490.25,210,5301,2612412.00,
540519,MEERA       ,M ,Q,245.00,255.00,245.00,251.00,251.00,251.35,6,6000,1509000.00,
540526,IRBINVIT    ,IF,Q,88.50,88.67,88.22,88.67,88.67,88.41,9,45000,3979250.00,
540530,HUDCO       ,B ,Q,82.50,83.55,81.70,83.30,83.30,82.35,1310,340855,28218886.00,
540544,PSPPROJECT  ,B ,Q,563.95,572.85,559.30,569.80,571.50,559.65,295,16394,9231146.00,
540552,AXISAEGPG   ,B ,Q,9.90,9.90,9.90,9.90,9.90,11.00,2,300,2970.00,
540565,INDIGRID    ,IF,Q,95.69,96.00,95.15,95.62,95.62,95.92,30,153090,14636424.00,
540575,STARCEMENT  ,B ,Q,136.10,136.35,131.10,132.80,133.50,134.35,1933,399709,53308604.00,
540590,RIDDHICORP  ,M ,Q,197.00,197.00,197.00,197.00,197.00,164.90,1,1000,197000.00,
540593,HEOF1126RG  ,B ,Q,9.47,9.64,9.47,9.60,9.60,9.62,7,17013,163222.00,
540595,TEJASNET    ,B ,Q,432.00,432.50,402.00,404.70,404.70,431.15,2136,57879,23776982.00,
540596,ERIS        ,B ,Q,771.25,783.35,766.25,778.35,778.35,770.60,499,6395,4949132.00,
540602,GTPL        ,B ,Q,170.00,172.45,165.10,167.00,165.10,170.10,215,17241,2917446.00,
540611,AUBANK      ,B ,Q,717.45,739.00,704.00,718.10,718.10,707.20,1953,50229,36326791.00,
540612,LOWVOLIWIN  ,B ,Q,83.08,83.08,83.08,83.08,83.08,83.08,1,2,166.00,
540614,GGENG       ,M ,Q,51.30,51.90,51.30,51.90,51.90,50.00,2,6000,309600.00,
540615,7NR         ,M ,Q,40.00,40.00,40.00,40.00,40.00,41.60,1,4000,160000.00,
540616,ARTEMIS     ,B ,Q,122.10,126.95,122.00,123.00,123.00,121.55,35,2391,297191.00,
540621,BHAGYAPROP  ,B ,Q,22.60,23.60,22.30,23.45,23.45,23.10,8,2160,49422.00,
540642,SALASAR     ,B ,Q,305.80,314.70,305.00,309.70,308.05,303.65,180,4098,1266091.00,
540647,GANGESSEC   ,T ,Q,103.60,108.95,103.60,108.95,108.95,107.05,6,511,53000.00,
540648,PALASHSEC   ,T ,Q,77.55,83.00,77.50,78.15,78.15,79.95,16,1204,95097.00,
540649,AVADHSUGAR  ,B ,Q,785.00,785.00,760.00,770.30,760.00,776.25,185,3688,2846017.00,
540650,MAGADHSUGAR ,B ,Q,154.10,158.00,152.45,154.70,155.00,156.10,47,4323,669625.00,
540652,CTCL        ,M ,Q,55.00,55.00,55.00,55.00,55.00,55.00,1,3000,165000.00,
540653,SINTEXPLAST ,B ,Q,76.45,77.50,75.10,76.75,76.75,75.75,4887,983482,74847897.00,
540669,UTINEXT50   ,B ,Q,311.00,311.80,308.50,311.03,310.00,309.10,11,342,106378.00,
540673,SIS         ,B ,Q,1169.65,1280.00,1167.00,1255.05,1247.00,1172.15,416,4424,5392869.00,
540678,COCHINSHIP  ,B ,Q,541.20,561.40,540.75,558.40,558.40,541.20,1497,47941,26412380.00,
540679,SMSLIFE     ,B ,Q,410.50,421.00,405.00,408.30,408.05,412.65,12,172,70466.00,
